GOLD,id,BRONZE,SILVER,PLATINUM,PURCHASED,collection_id
223,1010814,73,133,343,Silver,v_quotes
235,1010816,85,145,355,Bronze,v_quotes
206,1010818,66,122,318,Gold,v_quotes
228,1010819,78,138,348,Silver,v_quotes
244,1010821,94,154,364,Silver,v_quotes
223,1010822,73,133,343,Gold,v_quotes
235,1010823,85,145,355,Silver,v_quotes
228,1010824,78,138,348,Silver,v_quotes
206,1010827,66,122,318,Gold,v_quotes
223,1010829,73,133,343,Gold,v_quotes
225,1010830,75,135,345,Bronze,v_quotes
206,1010832,66,122,318,Silver,v_quotes
235,1010833,85,145,355,Silver,v_quotes
206,1010835,66,122,318,Silver,v_quotes
228,1010838,78,138,348,Silver,v_quotes
211,1010839,71,127,323,Platinum,v_quotes
225,1010840,75,135,345,Bronze,v_quotes
228,1010842,78,138,348,Gold,v_quotes
240,1010843,90,150,360,Gold,v_quotes
220,1010844,70,130,340,Bronze,v_quotes
220,1010847,70,130,340,Gold,v_quotes
235,1010849,85,145,355,Silver,v_quotes
235,1010850,85,145,355,Bronze,v_quotes
206,1010853,66,122,318,Platinum,v_quotes
260,1010856,110,170,380,Silver,v_quotes
230,1010857,80,140,350,Silver,v_quotes
221,1010858,81,137,333,Silver,v_quotes
235,1010860,85,145,355,Platinum,v_quotes
225,1010861,75,135,345,Bronze,v_quotes
229,1010862,89,145,341,Silver,v_quotes
220,1010865,70,130,340,Silver,v_quotes
226,1010866,86,142,338,Silver,v_quotes
211,1010867,71,127,323,Bronze,v_quotes
228,1010871,78,138,348,Silver,v_quotes
220,1010872,70,130,340,Gold,v_quotes
223,1010875,73,133,343,Gold,v_quotes
228,1010877,78,138,348,Silver,v_quotes
243,1010878,93,153,363,Silver,v_quotes
235,1010879,85,145,355,Silver,v_quotes
240,1010882,90,150,360,Silver,v_quotes
209,1010883,69,125,321,Platinum,v_quotes
220,1010884,70,130,340,Bronze,v_quotes
240,1010886,90,150,360,Platinum,v_quotes
230,1010889,80,140,350,Bronze,v_quotes
243,1010890,93,153,363,Bronze,v_quotes
228,1010893,78,138,348,Bronze,v_quotes
230,1010895,80,140,350,Bronze,v_quotes
216,1010896,76,132,328,Gold,v_quotes
214,1010897,74,130,326,Silver,v_quotes
230,1017383,80,140,350,Bronze,v_quotes
230,1017385,80,140,350,Gold,v_quotes
209,1017386,69,125,321,Platinum,v_quotes
206,1017387,66,122,318,Silver,v_quotes
225,1017389,75,135,345,Platinum,v_quotes
228,1017392,78,138,348,Silver,v_quotes
220,1017394,70,130,340,Bronze,v_quotes
228,1017400,78,138,348,Gold,v_quotes
241,1017402,91,151,361,Silver,v_quotes
229,1017403,89,145,341,Platinum,v_quotes
230,1017404,80,140,350,Platinum,v_quotes
260,1017407,110,170,380,Gold,v_quotes
223,1017408,73,133,343,Gold,v_quotes
220,1017409,70,130,340,Gold,v_quotes
216,1017411,76,132,328,Gold,v_quotes
220,1017412,70,130,340,Bronze,v_quotes
206,1017415,66,122,318,Gold,v_quotes
243,1017417,93,153,363,Bronze,v_quotes
230,1017418,80,140,350,Silver,v_quotes
220,1017421,70,130,340,Gold,v_quotes
211,1017423,71,127,323,Silver,v_quotes
206,1017424,66,122,318,Gold,v_quotes
246,1017425,106,162,358,Silver,v_quotes
220,1017427,70,130,340,Bronze,v_quotes
230,1017431,90,146,342,Silver,v_quotes
220,1017432,70,130,340,Silver,v_quotes
235,1017433,85,145,355,Bronze,v_quotes
223,1017438,73,133,343,Silver,v_quotes
214,1017440,74,130,326,Platinum,v_quotes
228,1017441,78,138,348,Bronze,v_quotes
260,1017443,110,170,380,Silver,v_quotes
220,1017444,70,130,340,Bronze,v_quotes
228,1017445,78,138,348,Bronze,v_quotes
209,1017450,69,125,321,Bronze,v_quotes
246,1017451,96,156,366,Gold,v_quotes
235,1017452,85,145,355,Bronze,v_quotes
230,1017455,80,140,350,Silver,v_quotes
225,1017456,75,135,345,Gold,v_quotes
225,1017457,75,135,345,Bronze,v_quotes
221,1017459,81,137,333,Gold,v_quotes
206,1017460,66,122,318,Silver,v_quotes
243,1017461,93,153,363,Bronze,v_quotes
220,1017463,70,130,340,Silver,v_quotes
226,1017465,86,142,338,Bronze,v_quotes
240,1017466,90,150,360,Gold,v_quotes
220,1017467,70,130,340,Silver,v_quotes
225,1017469,75,135,345,Silver,v_quotes
230,1017470,80,140,350,Bronze,v_quotes
206,1017472,66,122,318,Bronze,v_quotes
221,1017475,81,137,333,Bronze,v_quotes
209,1017476,69,125,321,Silver,v_quotes
223,1017477,73,133,343,Silver,v_quotes
225,1017480,75,135,345,Platinum,v_quotes
211,1017481,71,127,323,Bronze,v_quotes
223,1017482,73,133,343,Silver,v_quotes
230,1017486,80,140,350,Gold,v_quotes
214,1017487,74,130,326,Bronze,v_quotes
230,1017488,80,140,350,Bronze,v_quotes
223,1017490,73,133,343,Gold,v_quotes
206,1017491,66,122,318,Bronze,v_quotes
225,1017492,75,135,345,Silver,v_quotes
214,1017493,74,130,326,Silver,v_quotes
230,1017495,80,140,350,Silver,v_quotes
206,1017497,66,122,318,Silver,v_quotes
225,1017498,75,135,345,Bronze,v_quotes
214,1017501,74,130,326,Gold,v_quotes
230,1017502,80,140,350,Bronze,v_quotes
230,1017503,80,140,350,Bronze,v_quotes
228,1017506,78,138,348,Platinum,v_quotes
206,1017507,66,122,318,Bronze,v_quotes
220,1017508,70,130,340,Bronze,v_quotes
211,1017511,71,127,323,Gold,v_quotes
228,1017512,78,138,348,Bronze,v_quotes
228,1017513,78,138,348,Silver,v_quotes
223,1017519,73,133,343,Bronze,v_quotes
225,1017520,75,135,345,Gold,v_quotes
235,1017521,85,145,355,Gold,v_quotes
209,1017523,69,125,321,Silver,v_quotes
216,1017525,76,132,328,Silver,v_quotes
216,1017526,76,132,328,Silver,v_quotes
230,1017528,80,140,350,Silver,v_quotes
228,1017532,78,138,348,Bronze,v_quotes
230,1017533,80,140,350,Bronze,v_quotes
230,1017535,80,140,350,Gold,v_quotes
228,1017537,78,138,348,Gold,v_quotes
225,1017538,75,135,345,Platinum,v_quotes
246,1017539,106,162,358,Silver,v_quotes
243,1017541,93,153,363,Gold,v_quotes
225,1017544,75,135,345,Gold,v_quotes
211,1017545,71,127,323,Silver,v_quotes
250,1017547,100,160,370,Platinum,v_quotes
225,1017548,75,135,345,Gold,v_quotes
223,1017549,73,133,343,Silver,v_quotes
235,1017552,85,145,355,Gold,v_quotes
225,1017553,75,135,345,Gold,v_quotes
220,1017554,70,130,340,Gold,v_quotes
209,1017556,69,125,321,Bronze,v_quotes
225,1017557,75,135,345,Gold,v_quotes
214,1017558,74,130,326,Silver,v_quotes
225,1017559,75,135,345,Gold,v_quotes
211,1017562,71,127,323,Gold,v_quotes
220,1017563,70,130,340,Bronze,v_quotes
220,1017564,70,130,340,Gold,v_quotes
220,1017566,70,130,340,Gold,v_quotes
235,1017568,85,145,355,Bronze,v_quotes
232,1017569,92,148,344,Gold,v_quotes
220,1017572,70,130,340,Gold,v_quotes
260,1017574,110,170,380,Silver,v_quotes
230,1017577,80,140,350,Bronze,v_quotes
209,1017580,69,125,321,Silver,v_quotes
235,1017581,85,145,355,Silver,v_quotes
235,1017582,85,145,355,Silver,v_quotes
235,1017584,85,145,355,Platinum,v_quotes
228,1010902,78,138,348,Gold,v_quotes
211,1010904,71,127,323,Bronze,v_quotes
228,1010906,78,138,348,Bronze,v_quotes
228,1010907,78,138,348,Bronze,v_quotes
230,1010910,80,140,350,Platinum,v_quotes
228,1010911,78,138,348,Silver,v_quotes
243,1010912,93,153,363,Gold,v_quotes
220,1010913,70,130,340,Gold,v_quotes
206,1010915,66,122,318,Bronze,v_quotes
228,1010916,78,138,348,Silver,v_quotes
209,1010917,69,125,321,Platinum,v_quotes
230,1010919,80,140,350,Silver,v_quotes
235,1010920,85,145,355,Bronze,v_quotes
228,1010921,78,138,348,Silver,v_quotes
225,1010926,75,135,345,Silver,v_quotes
220,1010927,70,130,340,Gold,v_quotes
220,1010928,70,130,340,Silver,v_quotes
223,1010932,73,133,343,Bronze,v_quotes
223,1010934,73,133,343,Gold,v_quotes
230,1010936,80,140,350,Gold,v_quotes
214,1010938,74,130,326,Bronze,v_quotes
235,1010939,85,145,355,Silver,v_quotes
230,1010940,80,140,350,Gold,v_quotes
235,1010941,85,145,355,Silver,v_quotes
206,1010943,66,122,318,Silver,v_quotes
230,1010944,80,140,350,Silver,v_quotes
235,1010945,85,145,355,Silver,v_quotes
209,1010949,69,125,321,Gold,v_quotes
228,1010950,78,138,348,Platinum,v_quotes
243,1010953,93,153,363,Gold,v_quotes
220,1010956,70,130,340,Silver,v_quotes
258,1010957,108,168,378,Gold,v_quotes
216,1010960,76,132,328,Gold,v_quotes
228,1010962,78,138,348,Silver,v_quotes
228,1010964,78,138,348,Bronze,v_quotes
230,1010966,80,140,350,Silver,v_quotes
216,1010971,76,132,328,Silver,v_quotes
209,1010972,69,125,321,Bronze,v_quotes
220,1010973,70,130,340,Silver,v_quotes
220,1010976,70,130,340,Silver,v_quotes
244,1010977,94,154,364,Platinum,v_quotes
225,1010978,75,135,345,Gold,v_quotes
214,1010979,74,130,326,Bronze,v_quotes
211,1010981,71,127,323,Bronze,v_quotes
230,1010983,80,140,350,Bronze,v_quotes
228,1010984,78,138,348,Platinum,v_quotes
240,1010986,90,150,360,Silver,v_quotes
221,1010987,81,137,333,Silver,v_quotes
209,1010988,69,125,321,Silver,v_quotes
230,1010991,80,140,350,Platinum,v_quotes
230,1010992,80,140,350,Silver,v_quotes
211,1010994,71,127,323,Gold,v_quotes
220,1010996,70,130,340,Bronze,v_quotes
228,1010997,78,138,348,Silver,v_quotes
220,1010998,70,130,340,Platinum,v_quotes
216,1011000,76,132,328,Bronze,v_quotes
232,1011002,92,148,344,Silver,v_quotes
223,1011003,73,133,343,Gold,v_quotes
220,1011008,70,130,340,Platinum,v_quotes
235,1011009,85,145,355,Silver,v_quotes
220,1011010,70,130,340,Platinum,v_quotes
243,1011012,93,153,363,Silver,v_quotes
235,1011014,85,145,355,Gold,v_quotes
228,1011016,78,138,348,Silver,v_quotes
214,1011017,74,130,326,Silver,v_quotes
230,1011019,80,140,350,Platinum,v_quotes
240,1011020,90,150,360,Gold,v_quotes
220,1011021,70,130,340,Silver,v_quotes
243,1011023,93,153,363,Gold,v_quotes
225,1011024,75,135,345,Silver,v_quotes
228,1011026,78,138,348,Bronze,v_quotes
220,1011029,70,130,340,Silver,v_quotes
225,1011030,75,135,345,Platinum,v_quotes
225,1011031,75,135,345,Silver,v_quotes
216,1011033,76,132,328,Bronze,v_quotes
220,1011035,70,130,340,Gold,v_quotes
236,1011036,86,146,356,Gold,v_quotes
209,1011037,69,125,321,Platinum,v_quotes
206,1011039,66,122,318,Silver,v_quotes
250,1011040,100,160,370,Silver,v_quotes
225,1011041,75,135,345,Silver,v_quotes
221,1011044,81,137,333,Silver,v_quotes
220,1011045,70,130,340,Silver,v_quotes
225,1011047,75,135,345,Silver,v_quotes
228,1011050,78,138,348,Bronze,v_quotes
223,1011052,73,133,343,Bronze,v_quotes
250,1011053,100,160,370,Bronze,v_quotes
230,1011057,80,140,350,Gold,v_quotes
220,1011058,70,130,340,Gold,v_quotes
230,1011060,80,140,350,Silver,v_quotes
227,1011062,87,143,339,Gold,v_quotes
220,1011064,70,130,340,Silver,v_quotes
223,1011065,73,133,343,Silver,v_quotes
225,1011068,75,135,345,Bronze,v_quotes
220,1011069,70,130,340,Bronze,v_quotes
250,1011070,100,160,370,Bronze,v_quotes
235,1011071,85,145,355,Platinum,v_quotes
216,1011073,76,132,328,Gold,v_quotes
225,1011074,75,135,345,Bronze,v_quotes
225,1011075,75,135,345,Bronze,v_quotes
235,1011079,85,145,355,Bronze,v_quotes
225,1011080,75,135,345,Bronze,v_quotes
225,1011081,75,135,345,Gold,v_quotes
225,1018086,75,135,345,Silver,v_quotes
223,1018088,73,133,343,Gold,v_quotes
230,1018090,80,140,350,Silver,v_quotes
216,1018092,76,132,328,Bronze,v_quotes
220,1018093,70,130,340,Silver,v_quotes
225,1018095,75,135,345,Silver,v_quotes
216,1018097,76,132,328,Bronze,v_quotes
243,1018098,93,153,363,Platinum,v_quotes
223,1018100,73,133,343,Silver,v_quotes
230,1018101,80,140,350,Bronze,v_quotes
235,1018103,85,145,355,Silver,v_quotes
220,1018104,70,130,340,Gold,v_quotes
206,1018105,66,122,318,Platinum,v_quotes
223,1018109,73,133,343,Silver,v_quotes
228,1018111,78,138,348,Platinum,v_quotes
206,1018112,66,122,318,Bronze,v_quotes
220,1018116,70,130,340,Bronze,v_quotes
214,1018117,74,130,326,Gold,v_quotes
228,1018119,78,138,348,Bronze,v_quotes
230,1016588,80,140,350,Gold,v_quotes
209,1016589,69,125,321,Silver,v_quotes
228,1016591,78,138,348,Bronze,v_quotes
209,1016593,69,125,321,Silver,v_quotes
230,1016594,80,140,350,Silver,v_quotes
223,1016596,73,133,343,Bronze,v_quotes
216,1016599,76,132,328,Gold,v_quotes
220,1016600,70,130,340,Bronze,v_quotes
236,1016603,96,152,348,Silver,v_quotes
206,1016607,66,122,318,Bronze,v_quotes
230,1016608,80,140,350,Bronze,v_quotes
235,1016609,85,145,355,Gold,v_quotes
230,1016611,80,140,350,Bronze,v_quotes
235,1016612,85,145,355,Silver,v_quotes
226,1016613,86,142,338,Gold,v_quotes
223,1016614,73,133,343,Gold,v_quotes
214,1016616,74,130,326,Bronze,v_quotes
240,1016617,90,150,360,Silver,v_quotes
230,1016618,80,140,350,Gold,v_quotes
225,1016621,85,141,337,Silver,v_quotes
216,1016623,76,132,328,Gold,v_quotes
225,1016624,75,135,345,Gold,v_quotes
220,1016626,70,130,340,Bronze,v_quotes
243,1016627,93,153,363,Gold,v_quotes
206,1016628,66,122,318,Silver,v_quotes
223,1016630,73,133,343,Gold,v_quotes
230,1016633,80,140,350,Silver,v_quotes
230,1016634,80,140,350,Silver,v_quotes
223,1016636,73,133,343,Silver,v_quotes
228,1016637,78,138,348,Gold,v_quotes
230,1016638,80,140,350,Silver,v_quotes
228,1016640,78,138,348,Silver,v_quotes
240,1016641,90,150,360,Silver,v_quotes
216,1016642,76,132,328,Silver,v_quotes
235,1016644,85,145,355,Gold,v_quotes
230,1016647,80,140,350,Gold,v_quotes
230,1016650,80,140,350,Silver,v_quotes
228,1016652,78,138,348,Gold,v_quotes
225,1016655,85,141,337,Silver,v_quotes
214,1016657,74,130,326,Silver,v_quotes
225,1016658,75,135,345,Silver,v_quotes
206,1016661,66,122,318,Silver,v_quotes
220,1016662,70,130,340,Bronze,v_quotes
199,1016664,59,115,311,Gold,v_quotes
230,1016666,80,140,350,Silver,v_quotes
209,1016667,69,125,321,Gold,v_quotes
230,1016668,80,140,350,Silver,v_quotes
240,1016670,90,150,360,Silver,v_quotes
243,1016672,93,153,363,Gold,v_quotes
235,1016674,85,145,355,Bronze,v_quotes
223,1016675,73,133,343,Silver,v_quotes
221,1016677,81,137,333,Gold,v_quotes
223,1016678,73,133,343,Silver,v_quotes
228,1016679,78,138,348,Gold,v_quotes
220,1010086,70,130,340,Bronze,v_quotes
226,1010087,86,142,338,Gold,v_quotes
250,1010090,100,160,370,Silver,v_quotes
220,1010091,70,130,340,Silver,v_quotes
230,1010092,80,140,350,Silver,v_quotes
228,1010094,78,138,348,Gold,v_quotes
220,1010096,70,130,340,Bronze,v_quotes
230,1010097,80,140,350,Bronze,v_quotes
220,1010102,70,130,340,Silver,v_quotes
220,1010103,70,130,340,Bronze,v_quotes
223,1010104,73,133,343,Silver,v_quotes
230,1010108,80,140,350,Bronze,v_quotes
220,1010110,70,130,340,Bronze,v_quotes
244,1010111,94,154,364,Silver,v_quotes
220,1010113,70,130,340,Silver,v_quotes
206,1010114,66,122,318,Silver,v_quotes
220,1010115,70,130,340,Gold,v_quotes
230,1010116,80,140,350,Silver,v_quotes
240,1010118,90,150,360,Bronze,v_quotes
220,1010120,70,130,340,Silver,v_quotes
241,1010121,91,151,361,Silver,v_quotes
235,1010125,85,145,355,Bronze,v_quotes
209,1010126,69,125,321,Bronze,v_quotes
214,1010127,74,130,326,Silver,v_quotes
250,1010131,100,160,370,Gold,v_quotes
220,1010132,70,130,340,Silver,v_quotes
206,1010134,66,122,318,Bronze,v_quotes
225,1010136,75,135,345,Gold,v_quotes
211,1010137,71,127,323,Bronze,v_quotes
250,1010138,100,160,370,Platinum,v_quotes
228,1010140,78,138,348,Bronze,v_quotes
220,1010141,70,130,340,Bronze,v_quotes
214,1010142,74,130,326,Gold,v_quotes
223,1010145,73,133,343,Gold,v_quotes
223,1010148,73,133,343,Bronze,v_quotes
235,1010151,85,145,355,Gold,v_quotes
228,1010152,78,138,348,Silver,v_quotes
209,1010154,69,125,321,Platinum,v_quotes
221,1010155,81,137,333,Bronze,v_quotes
240,1010157,90,150,360,Silver,v_quotes
220,1010159,70,130,340,Bronze,v_quotes
230,1010160,80,140,350,Gold,v_quotes
240,1010162,90,150,360,Platinum,v_quotes
223,1010165,73,133,343,Silver,v_quotes
228,1010166,78,138,348,Silver,v_quotes
225,1010167,75,135,345,Gold,v_quotes
220,1010170,70,130,340,Gold,v_quotes
235,1010171,85,145,355,Gold,v_quotes
206,1010174,66,122,318,Gold,v_quotes
235,1010176,85,145,355,Silver,v_quotes
243,1010177,93,153,363,Silver,v_quotes
223,1010180,73,133,343,Gold,v_quotes
230,1010181,80,140,350,Gold,v_quotes
250,1010186,100,160,370,Bronze,v_quotes
228,1010187,78,138,348,Silver,v_quotes
225,1010188,75,135,345,Silver,v_quotes
228,1010190,78,138,348,Bronze,v_quotes
220,1010191,70,130,340,Platinum,v_quotes
250,1010193,100,160,370,Bronze,v_quotes
216,1010195,76,132,328,Gold,v_quotes
216,1010197,76,132,328,Gold,v_quotes
228,1010198,78,138,348,Bronze,v_quotes
228,1016683,78,138,348,Bronze,v_quotes
223,1016685,73,133,343,Gold,v_quotes
220,1016687,70,130,340,Platinum,v_quotes
220,1016688,70,130,340,Silver,v_quotes
220,1016690,70,130,340,Gold,v_quotes
214,1016691,74,130,326,Silver,v_quotes
225,1016692,75,135,345,Bronze,v_quotes
221,1016693,81,137,333,Bronze,v_quotes
230,1016698,80,140,350,Bronze,v_quotes
228,1016699,78,138,348,Gold,v_quotes
228,1016701,78,138,348,Bronze,v_quotes
236,1016707,96,152,348,Silver,v_quotes
250,1016708,100,160,370,Gold,v_quotes
220,1016710,70,130,340,Silver,v_quotes
216,1016713,76,132,328,Gold,v_quotes
225,1016714,75,135,345,Gold,v_quotes
223,1016716,73,133,343,Silver,v_quotes
242,1016719,102,158,354,Bronze,v_quotes
211,1016720,71,127,323,Gold,v_quotes
235,1016721,85,145,355,Gold,v_quotes
228,1016723,78,138,348,Gold,v_quotes
230,1016724,80,140,350,Gold,v_quotes
216,1016725,76,132,328,Bronze,v_quotes
235,1016727,85,145,355,Bronze,v_quotes
216,1016728,76,132,328,Gold,v_quotes
230,1016729,80,140,350,Silver,v_quotes
235,1016730,85,145,355,Silver,v_quotes
216,1016732,76,132,328,Gold,v_quotes
235,1016733,85,145,355,Platinum,v_quotes
235,1016734,85,145,355,Gold,v_quotes
230,1016737,80,140,350,Silver,v_quotes
225,1016739,75,135,345,Gold,v_quotes
230,1016740,80,140,350,Silver,v_quotes
223,1016746,73,133,343,Gold,v_quotes
225,1016747,75,135,345,Platinum,v_quotes
228,1016748,78,138,348,Silver,v_quotes
211,1016752,71,127,323,Gold,v_quotes
216,1016753,76,132,328,Silver,v_quotes
243,1016754,93,153,363,Silver,v_quotes
225,1016756,75,135,345,Silver,v_quotes
240,1016757,90,150,360,Gold,v_quotes
216,1016758,76,132,328,Silver,v_quotes
225,1016760,75,135,345,Silver,v_quotes
228,1016761,78,138,348,Gold,v_quotes
225,1016762,75,135,345,Gold,v_quotes
233,1016763,83,143,353,Platinum,v_quotes
228,1016766,78,138,348,Gold,v_quotes
250,1016769,100,160,370,Silver,v_quotes
228,1016770,78,138,348,Silver,v_quotes
228,1016773,78,138,348,Bronze,v_quotes
240,1016774,90,150,360,Silver,v_quotes
209,1016775,69,125,321,Bronze,v_quotes
219,1016780,79,135,331,Silver,v_quotes
223,1016781,73,133,343,Silver,v_quotes
228,1016782,78,138,348,Gold,v_quotes
216,1016784,76,132,328,Silver,v_quotes
260,1016786,110,170,380,Gold,v_quotes
214,1016787,74,130,326,Gold,v_quotes
228,1016789,78,138,348,Bronze,v_quotes
225,1016790,75,135,345,Silver,v_quotes
230,1016791,80,140,350,Silver,v_quotes
240,1016795,90,150,360,Silver,v_quotes
230,1016796,80,140,350,Platinum,v_quotes
246,1016797,106,162,358,Bronze,v_quotes
220,1016798,70,130,340,Bronze,v_quotes
225,1016800,75,135,345,Silver,v_quotes
221,1016801,81,137,333,Gold,v_quotes
230,1016802,80,140,350,Bronze,v_quotes
216,1016806,76,132,328,Silver,v_quotes
225,1016807,75,135,345,Silver,v_quotes
250,1016808,100,160,370,Gold,v_quotes
228,1016811,78,138,348,Silver,v_quotes
260,1016812,110,170,380,Platinum,v_quotes
220,1016813,70,130,340,Silver,v_quotes
236,1016816,86,146,356,Platinum,v_quotes
211,1016819,71,127,323,Platinum,v_quotes
230,1016820,90,146,342,Silver,v_quotes
223,1016824,73,133,343,Silver,v_quotes
220,1016825,70,130,340,Bronze,v_quotes
246,1016826,106,162,358,Bronze,v_quotes
230,1016828,80,140,350,Bronze,v_quotes
220,1016829,70,130,340,Gold,v_quotes
230,1016830,80,140,350,Silver,v_quotes
225,1016834,75,135,345,Bronze,v_quotes
250,1016835,100,160,370,Bronze,v_quotes
216,1016836,76,132,328,Platinum,v_quotes
226,1016837,86,142,338,Gold,v_quotes
221,1016839,81,137,333,Silver,v_quotes
228,1016841,78,138,348,Gold,v_quotes
228,1016842,78,138,348,Gold,v_quotes
240,1016845,90,150,360,Bronze,v_quotes
235,1016846,85,145,355,Bronze,v_quotes
220,1016849,70,130,340,Bronze,v_quotes
220,1016853,70,130,340,Silver,v_quotes
225,1016854,75,135,345,Bronze,v_quotes
228,1016855,78,138,348,Bronze,v_quotes
228,1016858,78,138,348,Silver,v_quotes
228,1016859,78,138,348,Silver,v_quotes
228,1016862,78,138,348,Bronze,v_quotes
223,1016864,73,133,343,Gold,v_quotes
216,1016865,76,132,328,Silver,v_quotes
236,1016866,96,152,348,Silver,v_quotes
235,1016867,85,145,355,Silver,v_quotes
223,1016869,73,133,343,Silver,v_quotes
231,1016870,91,147,343,Silver,v_quotes
223,1016871,73,133,343,Platinum,v_quotes
220,1016873,70,130,340,Bronze,v_quotes
250,1016874,100,160,370,Gold,v_quotes
235,1016877,85,145,355,Silver,v_quotes
250,1016880,100,160,370,Silver,v_quotes
240,1016881,90,150,360,Gold,v_quotes
225,1016882,75,135,345,Silver,v_quotes
226,1016884,86,142,338,Bronze,v_quotes
220,1016886,70,130,340,Silver,v_quotes
230,1016888,80,140,350,Silver,v_quotes
246,1016890,106,162,358,Platinum,v_quotes
209,1016891,69,125,321,Silver,v_quotes
228,1016892,78,138,348,Silver,v_quotes
225,1016895,75,135,345,Silver,v_quotes
250,1016896,100,160,370,Silver,v_quotes
211,1016897,71,127,323,Silver,v_quotes
225,1016898,75,135,345,Silver,v_quotes
223,1010205,73,133,343,Silver,v_quotes
220,1010206,70,130,340,Bronze,v_quotes
216,1010213,76,132,328,Gold,v_quotes
206,1010214,66,122,318,Bronze,v_quotes
214,1010216,74,130,326,Platinum,v_quotes
220,1010217,70,130,340,Gold,v_quotes
211,1010218,71,127,323,Silver,v_quotes
250,1010220,100,160,370,Platinum,v_quotes
228,1010221,78,138,348,Gold,v_quotes
225,1010222,75,135,345,Gold,v_quotes
230,1010223,80,140,350,Gold,v_quotes
216,1010225,76,132,328,Bronze,v_quotes
216,1010226,76,132,328,Platinum,v_quotes
235,1010229,85,145,355,Gold,v_quotes
214,1010231,74,130,326,Platinum,v_quotes
225,1010232,75,135,345,Bronze,v_quotes
236,1010233,96,152,348,Gold,v_quotes
223,1010236,73,133,343,Bronze,v_quotes
220,1010238,70,130,340,Bronze,v_quotes
230,1010239,80,140,350,Gold,v_quotes
228,1010241,78,138,348,Bronze,v_quotes
